"ID_W9","SwitchedToRandom","Open_Comments","Open_Comments_W","comment","empty_like","comment_scale","scale_label"
301153005043870,"1","ging sehr viel um politik","fand es ziemlich langeweilig","ging sehr viel um politik",FALSE,2,"2 = content-focused"
301153005147340,"1","Nl","Bu","nl",FALSE,3,"3 = other/unclear"
301153005204711,"1","GUT","Nix","gut",FALSE,2,"2 = content-focused"
301153005243643,"1","Super","","super",FALSE,3,"3 = other/unclear"
301153005318177,"1","Die Videos haben mich nicht so interessiert.","Das Video mit Tom und Jerry hat mir am besten gefallen.","die videos haben mich nicht so interessiert.",FALSE,2,"2 = content-focused"
301153005406277,"1","Nein, alles okay","Es gab mehrere Videos mit Hetze gegen Minderheiten","nein, alles okay",FALSE,3,"3 = other/unclear"
301153005457500,"1","Positives fällt mir nicht ein.","Nichts von Interesse dabei. Eins etwas lustig, ansonsten eher etwas für den Eimer...","positives fällt mir nicht ein.",FALSE,3,"3 = other/unclear"
301153005468770,"1","Cringe","Nein","cringe",FALSE,3,"3 = other/unclear"
301153005836294,"1","Sehr gut","","sehr gut",FALSE,3,"3 = other/unclear"
301153006079092,"1","Nach dem ersten Abspielen, haben die Videos etwas gehakt und sich aufgehängt-mindestens ein mal konnte man es sich aber anschauen","Kaum Inhalte dabei, die ich anschauen würde","nach dem ersten abspielen, haben die videos etwas gehakt und sich aufgehängt-mindestens ein mal konnte man es sich aber anschauen",FALSE,1,"1 = platform-focused"
301153006164123,"1","Tiktok","Neln","tiktok",FALSE,1,"1 = platform-focused"
301153006205103,"1","zu viele fake newa","würde ich nicht laden","zu viele fake newa",FALSE,2,"2 = content-focused"
301153006229691,"1","Ist ausbaufähig","Mir fällt nichts ein","ist ausbaufähig",FALSE,3,"3 = other/unclear"
301153006359786,"1","alles ok","","alles ok",FALSE,3,"3 = other/unclear"
301153006397682,"1","Nein , nichts weiter","","nein , nichts weiter",FALSE,3,"3 = other/unclear"
301153006465028,"1","kann ich mir die Videos nicht aussuchen?","brauche ich nicht","kann ich mir die videos nicht aussuchen?",FALSE,1,"1 = platform-focused"
301153006538774,"1","Würde mir die politischen nicht ansehen","Sehr viel Poltik","würde mir die politischen nicht ansehen",FALSE,2,"2 = content-focused"
301153006892138,"1","Es war schwierig die Tasten zu betätigen","Nein","es war schwierig die tasten zu betätigen",FALSE,1,"1 = platform-focused"
301153007326421,"1","Es war toll.","","es war toll.",FALSE,3,"3 = other/unclear"
301153007430893,"1","Einfach nur cringe und Zeitverschwendung","Für mich zeitverschwendung","einfach nur cringe und zeitverschwendung",FALSE,2,"2 = content-focused"
301153007479032,"1","Nichts mehr","Nein","nichts mehr",FALSE,3,"3 = other/unclear"
301153007633440,"1","Ich liebe das Video-plattform","nein","ich liebe das video-plattform",FALSE,1,"1 = platform-focused"
301153007646755,"1","alles bestens","Zu viel linke Politik","alles bestens",FALSE,3,"3 = other/unclear"
301153008009342,"1","Es gibt nichts","Ich halte nichts von solche Video - Plattformen.","es gibt nichts",FALSE,3,"3 = other/unclear"
301153008346319,"1","Sehr Politische Mitteilungen ,gegen die Regierung.","Es wurden viele politische Meinungen dargestellt.Ich würde sie erstmal überprüfen.  Bei der AfD mal wieder nur Sprüche keine Fakten","sehr politische mitteilungen ,gegen die regierung.",FALSE,2,"2 = content-focused"
301153008917596,"1","hat spass gemacht","nein","hat spass gemacht",FALSE,2,"2 = content-focused"
301153008925790,"1","Zuviel Politik","Sehr politiklastig","zuviel politik",FALSE,2,"2 = content-focused"
301153009150100,"1","Zum Teil für mich völlig uninteressant","","zum teil für mich völlig uninteressant",FALSE,2,"2 = content-focused"
301153009238184,"1","Zu viele politische Videos, das Video interessiert mich nicht, von allen, die ich gesehen habe, haben mir nur zwei Videos gefallen. Das sieht alles zu einfach aus, macht es aber auch leichter. Ich war nicht begeistert.","","zu viele politische videos, das video interessiert mich nicht, von allen, die ich gesehen habe, haben mir nur zwei videos gefallen. das sieht alles zu einfach aus, macht es aber auch leichter. ich war nicht begeistert.",FALSE,2,"2 = content-focused"
301153009372358,"1","Zuviel Texte waren nicht auf deutsch","Nein","zuviel texte waren nicht auf deutsch",FALSE,2,"2 = content-focused"
301153009383625,"1","Furchtbar","Nein","furchtbar",FALSE,3,"3 = other/unclear"
301153009446104,"1","Hängt ab und zu","Nichts","hängt ab und zu",FALSE,1,"1 = platform-focused"
301153009817645,"1","Kommentar fehlen","Skibidi","kommentar fehlen",FALSE,1,"1 = platform-focused"
301153009960011,"1","Es war eine sehr interessante Umfrage die viel Spaß gemacht hat zu beantworten","Es war eine sehr kompetente Seite","es war eine sehr interessante umfrage die viel spaß gemacht hat zu beantworten",FALSE,0,"0 = setup skepticism"
301153009987665,"1","War sehr unterhaltsam mit vilen verschiedenen Themen.","Unterscheidet sich ja nicht wirklich von anderen, zumindest habe ich keine neuen Möglichkeiten entdeckt was anders wäre .","war sehr unterhaltsam mit vilen verschiedenen themen.",FALSE,2,"2 = content-focused"
301153010169976,"1","Für mich uninteressant","Nichts","für mich uninteressant",FALSE,2,"2 = content-focused"
301153010235529,"1","War alles ok","Nein","war alles ok",FALSE,3,"3 = other/unclear"
301153010463937,"1","Zu dusselig schnell laut zu wenig s aß Schliche Inhalte zu wenig Humor","","zu dusselig schnell laut zu wenig s aß schliche inhalte zu wenig humor",FALSE,2,"2 = content-focused"
301153010488518,"1","Mir fällt gerade nichts ein","die wenigsten haben mich interessiert","mir fällt gerade nichts ein",FALSE,3,"3 = other/unclear"
301153010861094,"1","Interessante Plattform!","Nein","interessante plattform!",FALSE,3,"3 = other/unclear"
301153011270793,"1","Ähnlich Tiktok","Nein","ähnlich tiktok",FALSE,1,"1 = platform-focused"
301153011765251,"1","War sehr übersichtlich. Nur die Buttons könnte man hübscher machen","Mal was anderes sieht interessant aus","war sehr übersichtlich. nur die buttons könnte man hübscher machen",FALSE,1,"1 = platform-focused"
301153011825682,"1","Nein alles war ok","Nein","nein alles war ok",FALSE,3,"3 = other/unclear"
301153011961903,"1","Wenn man sich ausführlich mit Politik beschäftigt ist es relativ leicht den Gehalt solcher Videos zu beurteilen","Ich habe grundsätzlich kein Interesse an soziale Netzwerke","wenn man sich ausführlich mit politik beschäftigt ist es relativ leicht den gehalt solcher videos zu beurteilen",FALSE,2,"2 = content-focused"
301153013529761,"1","Nur zu viele falsche Versprechen vor der Wahl.","Es waren interessante Themen dabei","nur zu viele falsche versprechen vor der wahl.",FALSE,2,"2 = content-focused"
301153014724797,"1","alles ok","alles i.o.","alles ok",FALSE,3,"3 = other/unclear"
301153015704733,"1","Ich like und kommentiere grundsätzlich nicht","Alles hat gut geklappt","ich like und kommentiere grundsätzlich nicht",FALSE,3,"3 = other/unclear"
301153016738956,"1","Die Funktionen waren da. Inhaltlich nicht interessant, daher Test langweilig","","die funktionen waren da. inhaltlich nicht interessant, daher test langweilig",FALSE,2,"2 = content-focused"
301153016912050,"1","kann weg","-","kann weg",FALSE,3,"3 = other/unclear"
301153017967804,"1","Ein Button mit Daumen runter wäre cool","Nein","ein button mit daumen runter wäre cool",FALSE,1,"1 = platform-focused"
301153018149099,"1","Wäre cool, wenn die gezeigten Videos danach sortiert sind, welche Interessen man angegeben hat. Ich weiss allerdings nicht, ob eine solche Plattform nötig sein wird, gibt ja schließlich schon genug andere.","Manchmal hing ein Video. Fand das Layout altbacken.","wäre cool, wenn die gezeigten videos danach sortiert sind, welche interessen man angegeben hat. ich weiss allerdings nicht, ob eine solche plattform nötig sein wird, gibt ja schließlich schon genug andere.",FALSE,1,"1 = platform-focused"
301153018460216,"1","zu viel afd Content","","zu viel afd content",FALSE,2,"2 = content-focused"
301153020484673,"1","Kickboxer und die Rechnung von Ihnen auch","Zzgl Versand bitte melden Sie es für die Stelle an der Rezeption oder bei der letzte Bestellung per Post zuhaben und die anderen beiden Artikel und die anderen beiden","kickboxer und die rechnung von ihnen auch",FALSE,0,"0 = setup skepticism"
301153020673139,"1","Interessant","Ist nicht meins","interessant",FALSE,3,"3 = other/unclear"
301153021006028,"1","Ich bin bei kurzen Videos generell nicht an politischen Inhalten interessiert sondern würdeehwr lustige Clips bevorzugen. Wenn es um ernstere Themen geht schaue ich liebe nähere Beiträge auf YouTube oder in der zdf mediathek","","ich bin bei kurzen videos generell nicht an politischen inhalten interessiert sondern würdeehwr lustige clips bevorzugen. wenn es um ernstere themen geht schaue ich liebe nähere beiträge auf youtube oder in der zdf mediathek",FALSE,2,"2 = content-focused"
301153021229067,"1","Okay","Nein","okay",FALSE,3,"3 = other/unclear"
301153021420609,"1","Einfach verständlich","Kann ich Nix mit anfangen","einfach verständlich",FALSE,1,"1 = platform-focused"
301153021740200,"1","Die Videos  waren  teilweise  lustig  aber  einige  waren   schon kritisch","hab mich nicht durch alle videos durchklicken können","die videos waren teilweise lustig aber einige waren schon kritisch",FALSE,2,"2 = content-focused"
301153021971700,"1","cooooooooooool","Nichts","cooooooooooool",FALSE,3,"3 = other/unclear"
301153022002429,"1","Gut","Gutt","gut",FALSE,3,"3 = other/unclear"
301153022038028,"1","Hat alles gut funktioniert","","hat alles gut funktioniert",FALSE,1,"1 = platform-focused"
301153022055442,"1","Wenig unterhaltsam","Nein","wenig unterhaltsam",FALSE,2,"2 = content-focused"
301153022085148,"1","Wo Sportcontent?","","wo sportcontent?",FALSE,3,"3 = other/unclear"
301153022090270,"1","Eine intuitive Benutzeroberfläche ist entscheidend, um die Nutzererfahrung zu verbessern.","Es ist cool","eine intuitive benutzeroberfläche ist entscheidend, um die nutzererfahrung zu verbessern.",FALSE,1,"1 = platform-focused"
301153022154804,"1","Nein  wahr  alles  leicht  verständlich","Nein","nein wahr alles leicht verständlich",FALSE,1,"1 = platform-focused"
301153022659821,"1","Übersichtlich!!","Politische Themen!!","übersichtlich!!",FALSE,1,"1 = platform-focused"
301153022669040,"1","Manche Videos waren sinnlos","Es gibt sehr Schwachsinnige Videos","manche videos waren sinnlos",FALSE,2,"2 = content-focused"
301153022702846,"1","Sehr gemischt.","Sehr politisch","sehr gemischt.",FALSE,3,"3 = other/unclear"
301153022866492,"1","Zu viele","Zu viele Ausschnitte","zu viele",FALSE,3,"3 = other/unclear"
301153022903370,"1","Nach so kurzer Zeit kann man noch keine Aussage machen","Das geht mir alles zu schnell und viele Dinge will man gar nicht sehen","nach so kurzer zeit kann man noch keine aussage machen",FALSE,3,"3 = other/unclear"
301153023025270,"1","Langweilig","","langweilig",FALSE,2,"2 = content-focused"
301153023066246,"1","Dadurch, dass Kurz Videos sehr unterhaltsam sind, besteht stets die Gefahr, sich in den Clips zu verehren","","dadurch, dass kurz videos sehr unterhaltsam sind, besteht stets die gefahr, sich in den clips zu verehren",FALSE,2,"2 = content-focused"
301153023110294,"1","ok","","ok",FALSE,3,"3 = other/unclear"
301153023321323,"1","Die Videos waren alle großartig.","Die Plattform ist sehr cool und macht Spaß.","die videos waren alle großartig.",FALSE,2,"2 = content-focused"
301153023392775,"1","Ich fände es toll wenn es mal einen  dislike  Button geben würde","Es fehlt, wie überall, ein Dislike Botton, ich möchte endlich auch mal zeigen können wenn mir etwas NUCHT gefällt","ich fände es toll wenn es mal einen dislike button geben würde",FALSE,1,"1 = platform-focused"
301153023395848,"1","Keine Ahnung","Nö","keine ahnung",FALSE,3,"3 = other/unclear"
301153023546435,"1","Das wäre nichts für mich.","Nichts.","das wäre nichts für mich.",FALSE,2,"2 = content-focused"
301153023554630,"1","Zu viel hetzerei gegenseitig der Politiker","es ist sehr langweilig gestalet","zu viel hetzerei gegenseitig der politiker",FALSE,2,"2 = content-focused"
301153023560777,"1","war sehr gut gestalltet und vielleicht kann man sie ja mit ein paar zusatz funktionen auf den markt bringen, ich fande es sehr gut das man fehler zu den vidieos melden und dazu was schreiben kann, so sollte es bei Tik-Tok auch sein um schneller fehl infor","","war sehr gut gestalltet und vielleicht kann man sie ja mit ein paar zusatz funktionen auf den markt bringen, ich fande es sehr gut das man fehler zu den vidieos melden und dazu was schreiben kann, so sollte es bei tik-tok auch sein um schneller fehl infor",FALSE,1,"1 = platform-focused"
301153023569996,"1","Ähnlich wie TikTok.","","ähnlich wie tiktok.",FALSE,1,"1 = platform-focused"
301153023638630,"1","diese ist wie tiktok aufgebaut mit kurzen videos, das ist nicht mein fall, aber ich weiß dass jüngere tiktok sehr stark nutzen","nutze selbst kein tiktok, ist nichts für mich. eher twitter","diese ist wie tiktok aufgebaut mit kurzen videos, das ist nicht mein fall, aber ich weiß dass jüngere tiktok sehr stark nutzen",FALSE,1,"1 = platform-focused"
301153023666289,"1","Gute Qualität der Videos","","gute qualität der videos",FALSE,2,"2 = content-focused"
301153023669362,"1","Sport Videos","Nein","sport videos",FALSE,3,"3 = other/unclear"
301153024023676,"1","finde ich grundsätzlich anstrengend und Zeitverschwendung","furchtbar langweilig und zeitraubend für nichts","finde ich grundsätzlich anstrengend und zeitverschwendung",FALSE,2,"2 = content-focused"
301153024077961,"1","fand kaum ein video interessant","zuviel politikvideos","fand kaum ein video interessant",FALSE,2,"2 = content-focused"
301153024119954,"1","Nein habe nichts mit zu teilen .","","nein habe nichts mit zu teilen .",FALSE,3,"3 = other/unclear"
301153024316606,"1","Ich mag solche Plattformen einfach nicht","","ich mag solche plattformen einfach nicht",FALSE,1,"1 = platform-focused"
301153024434391,"1","Eine Videoplattform wie alle anderen auch","Nichts weiter","eine videoplattform wie alle anderen auch",FALSE,1,"1 = platform-focused"
301153024443610,"1","ichbrauche das nicht","Nö","ichbrauche das nicht",FALSE,3,"3 = other/unclear"
301153024499941,"1","Ich war froh, als die 5 Minuten zu Ende waren.","Ich hätte überhaupt kein Interesse an dieser Video-Plattform.","ich war froh, als die 5 minuten zu ende waren.",FALSE,2,"2 = content-focused"
301153024505062,"1","unglaublich schwachsinniges zeug, die armen gezeigten tiere","eigentlich nur ein wirklich nettes video der pudel an der rolltreppe","unglaublich schwachsinniges zeug, die armen gezeigten tiere",FALSE,2,"2 = content-focused"
301153024554225,"1","toll","nein","toll",FALSE,3,"3 = other/unclear"
301153024823340,"1","ist nicht interresant","keine angaben","ist nicht interresant",FALSE,2,"2 = content-focused"
301153024847921,"1","Es ist grauenhaft","","es ist grauenhaft",FALSE,3,"3 = other/unclear"
301153024864309,"1","genau so sinnlos wie alle anderen","teilweise völlig uninteressant","genau so sinnlos wie alle anderen",FALSE,3,"3 = other/unclear"
301153024875576,"1","Zu viel irrelevantes Zeug. Ich weiß schon sehr genau, warum ich kein TikTok habe und auch an anderen Plattformen nicht interessiert bin.","Wäre nichts für mich, zu viel belangloses Zeug.","zu viel irrelevantes zeug. ich weiß schon sehr genau, warum ich kein tiktok habe und auch an anderen plattformen nicht interessiert bin.",FALSE,2,"2 = content-focused"
